country,article_name,revision_id,article_quality,population
Spain,Antoni Subirà,819744721,Stub,46.7
Spain,Rafael del Riego,820357988,Start,46.7
Spain,Lola Iturbe,820810994,Start,46.7
Spain,Margarita Nelken,820862132,C,46.7
Spain,Francisco Garrido Peña,820921533,Stub,46.7
Spain,José María Robles Fraga,821165264,Stub,46.7
Spain,Template:Spain-politician-stub,821204247,Stub,46.7
Spain,Jordi Solé Tura,821337339,Start,46.7
Spain,María Oltra,821465713,Stub,46.7
Spain,Template:Catalonia-politician-stub,821707821,Stub,46.7
Spain,Maria Dolores Aguilar,822137409,Stub,46.7
Spain,Katy Gutiérrez Muñoz,822693956,Stub,46.7
Spain,Isaura Navarro,822694680,C,46.7
Spain,Miguel Zerolo Aguilar,823063891,Stub,46.7
Spain,Mario Amilivia,823421519,Stub,46.7
Spain,Bartolome de Osuna,823580606,Stub,46.7
Spain,Jordi Miralles,824031481,Stub,46.7
Spain,Montserrat Gibert,824077027,Stub,46.7
Spain,Antonio Barroso y Sánchez-Guerra,824400505,Stub,46.7
Spain,Manuel Ángel Aguilar Belda,824507514,Stub,46.7
Spain,"Juan Francisco de la Cerda, 8th Duke of Medinaceli",824552003,Start,46.7
Spain,Manuel Jiménez de Parga,824611702,Stub,46.7
Spain,Jon Manteca,824687666,Start,46.7
Spain,Rafael Arias-Salgado,825293812,Start,46.7
Spain,Antonio Gil Y'Barbo,825342189,B,46.7
Spain,Jesús Aparicio-Bernal Sánchez,825378282,Stub,46.7
Spain,José Díaz (politician),825460778,C,46.7
Spain,Francesc de Castellví i de Vic,825564312,Stub,46.7
Spain,Miguel de la Torre,825741041,Start,46.7
Spain,Jaime Milans del Bosch,826080242,Start,46.7
Spain,"Pedro Messía de la Cerda, 2nd Marquis of Vega de Armijo",826160677,C,46.7
Spain,María Sornosa Martinez,826377333,Stub,46.7
Spain,María Isabel Salinas,826377346,Stub,46.7
Spain,Teresa Riera,826377382,Stub,46.7
Spain,Francisca Pleguezuelos,826377396,Stub,46.7
Spain,Maite Pagazaurtundúa,826377435,C,46.7
Spain,Rosa Miguélez,826377438,Stub,46.7
Spain,Bárbara Dührkop Dührkop,826377508,Start,46.7
Spain,Soledad Cabezón Ruiz,826377536,Start,46.7
Spain,Marina Albiol,826377575,Stub,46.7
Spain,Gemma Lienas,826780578,C,46.7
Spain,Manuel Acero,827813840,Stub,46.7
Spain,José Utrera Molina,828189131,Stub,46.7
Spain,Aguas Santas Ocaña Navarro,828703884,Start,46.7
Spain,Fátima Aburto Baselga,828736938,Stub,46.7
Spain,"Juan de Mendoza, 3rd Marquis of Montesclaros",828820492,Start,46.7
Spain,"Fadrique de Toledo, 1st Marquis of Villanueva de Valdueza",828873179,Start,46.7
Spain,Luis Méndez de Haro,828964736,Start,46.7
Spain,"Gaspar Méndez de Haro, 7th Marquis of Carpio",828965011,C,46.7
Spain,Gonzalo de Salazar,828991039,Start,46.7
Spain,"Pedro de Alcántara Álvarez de Toledo, 13th Marquis of Villafranca",828999948,Stub,46.7
Spain,José Pellicer Gandía,829060179,Stub,46.7
Spain,Javier Paniagua Fuentes,829682822,Start,46.7
Spain,Urania Mella Serrano,829728218,Stub,46.7
Spain,Buenaventura de Abarzuza y Ferrer,829898684,Start,46.7
Spain,Juan Pascual Azorín Soriano,830026215,Start,46.7
Spain,Juan Luis Beigbeder y Atienza,830272804,Start,46.7
Spain,José Ramón Basavilbaso,830481206,Start,46.7
Spain,Francisco de Merlo,830818755,Start,46.7
Spain,Miguel Antonio de Merlos,830833284,Start,46.7
Spain,Antonio de Olaguer y Feliú,830878091,Start,46.7
Spain,Blas de Peralta,831072741,Start,46.7
Spain,Martín de Telleria,831342111,Start,46.7
Spain,Alfonso Guerra,831824559,Start,46.7
Spain,Alejandro Groizard y Gómez de la Serna,832180165,Stub,46.7
Spain,Pilar Manjón,832214977,Start,46.7
Spain,Manuel Cabral de Alpoim,832635614,C,46.7
Spain,Eugenio Nasarre,832781084,Stub,46.7
Spain,List of colonial governors of Florida,832851752,B,46.7
Spain,Presentación Urán González,833357212,Stub,46.7
Spain,Francisco Aparicio y Ruiz,833682161,Start,46.7
Spain,"Miguel de la Grúa Talamanca, 1st Marquis of Branciforte",833966699,Start,46.7
Spain,Andrea Fabra Fernández,834120949,Start,46.7
Spain,Ignacio Velázquez Rivera,834223800,Stub,46.7
Spain,Enrique Palacios Hernández,834223813,Stub,46.7
Spain,Luis Arana,835115117,Stub,46.7
Spain,Rafael Ribó,835346658,Stub,46.7
Spain,"Diego Dávila Mesía y Guzmán, 3rd Marquis of Leganés",835505358,Start,46.7
Spain,Alonso de Estrada,835930092,C,46.7
Spain,Ruy de Sosa,835932008,Stub,46.7
Spain,Bautista Álvarez,836019810,Stub,46.7
Spain,Gonzalo Casco,836142227,Stub,46.7
Spain,Pedro de Olivera y Fullana,836156039,Stub,46.7
Spain,Nicolás Colman,836173231,Stub,46.7
Spain,Claro Abánades López,836186663,FA,46.7
Spain,Eulogio Despujol y Dusay,836312145,Stub,46.7
Spain,Gabriel Maura,836322715,Stub,46.7
Spain,Marta Torrado de Castro,836385676,Stub,46.7
Spain,Pedro Sánchez Rendón,836480517,Stub,46.7
Spain,Amalia Miranzo,836963935,Stub,46.7
Spain,Francisco Silvela,837074265,Stub,46.7
Spain,Hernando de Manrique de Rojas,837225639,Stub,46.7
Spain,Graciano Atienza Fernández,837230975,Stub,46.7
Spain,Blanca Delia Pérez,837462152,Stub,46.7
Spain,José María Mendiluce,837534709,Stub,46.7
Spain,"Antonio González de Aguilar, 8th Marquis of la Vega de Armijo",837555320,Stub,46.7
Spain,Julia García-Valdecasas,837587637,Start,46.7
Spain,Ana María Surra,837789520,Stub,46.7
Spain,Francisco Tadeo Calomarde y Arría,837844684,Start,46.7
Spain,Lluís Maria Xirinacs,838004091,C,46.7
Spain,Rosa Peris Cervera,838131390,Stub,46.7
Spain,Juan Everardo Nithard,838182815,Start,46.7
Spain,Rosa Díez,838336866,Start,46.7
Spain,"Diego Carrillo de Mendoza, 1st Marquis of Gelves",838518653,Start,46.7
Spain,Jaume Vives,839340843,Start,46.7
Spain,Bartolomé Jaimes,839554891,C,46.7
Spain,Sampiro,839597753,C,46.7
Spain,Pedro Álvarez Holguín,839842791,Start,46.7
Spain,Juan de Cáceres y Ulloa,839847562,Start,46.7
Spain,Hernando de Lerma,839856920,Start,46.7
Spain,José Antonio Lacayo de Briones y Palacios,839875954,C,46.7
Spain,"José Sarmiento de Valladares, 1st Duke of Atrisco",840002991,Start,46.7
Spain,Juan Dominguez Palermo,840155829,Start,46.7
Spain,Fernando Cos-Gayón,841149511,Stub,46.7
Spain,Josep Maria Socías,841368265,Stub,46.7
Spain,Antonio Ros de Olano,841394253,Stub,46.7
Spain,José Posada Herrera,841398686,Stub,46.7
Spain,Juan Escoiquiz,841609951,Start,46.7
Spain,Miguel Ángel Revilla,841858181,Start,46.7
Spain,Bibiana Aído,842196738,Start,46.7
Spain,Jerónimo Luis de Cabrera,842208510,Start,46.7
Spain,Felipe Sánchez Román,842286841,Stub,46.7
Spain,Jaume Bosch (politician),842355969,Stub,46.7
Spain,José Benítez (mayor),842361676,Stub,46.7
Spain,Jordi Arquer,842459413,Start,46.7
Spain,Francesc de Tamarit,842463703,Stub,46.7
Spain,José Perelló Torrens,842492295,C,46.7
Spain,Luis de Quixano y Font,842507361,Start,46.7
Spain,Maravillas Rojo,842571396,Stub,46.7
Spain,Antoni Siurana,842571782,Stub,46.7
Spain,Josep Sánchez i Llibre,842571816,Stub,46.7
Spain,Baldomer Lostau i Prats,842572840,Stub,46.7
Spain,Jaume Collboni,842574159,Start,46.7
Spain,Jordi Ausàs,842575033,Start,46.7
Spain,Josep Lluís i Facerias,842600864,Start,46.7
Spain,Luis Alegre Zahonero,842619853,Start,46.7
Spain,Iñigo Urkullu,842625468,Stub,46.7
Spain,Elena Valenciano,842693691,Start,46.7
Spain,Juan Nepomuceno Solá,842698936,Start,46.7
Spain,Juan Palarea y Blanes,842826393,Start,46.7
Spain,Bernardino León,842957282,C,46.7
Spain,"Juan Ruiz de Apodaca, 1st Count of Venadito",843030738,C,46.7
Spain,Anselmo Lorenzo,843119868,Stub,46.7
Spain,Manuel María de Salcedo,843129361,B,46.7
Spain,Nemesio de Salcedo,843189154,Start,46.7
Spain,Diego Pérez de la Torre,843453193,B,46.7
Spain,Nuño de Guzmán,843453510,C,46.7
Spain,"Salvador Bermúdez de Castro, 2nd Duke of Ripalda",843495497,Start,46.7
Spain,Pío Gullón e Iglesias,843497711,Stub,46.7
Spain,Miquel Badia,843659740,C,46.7
Spain,Ángel Carromero,843815489,C,46.7
Spain,Joaquín Chapaprieta,843959414,Stub,46.7
Spain,Ricardo Samper,843959455,Start,46.7
Spain,"Francisco Fernández de la Cueva, 8th Duke of Alburquerque",843989014,Start,46.7
Spain,Francisco de Garay,844013605,Start,46.7
Spain,Luis Gabriel Portillo,844077019,Start,46.7
Spain,Joana Ortega,844214027,Start,46.7
Spain,Carme Laura Gil,844216486,Stub,46.7
Spain,Juan José Imbroda,844349819,Stub,46.7
Spain,Hildegart Rodríguez Carballeira,844366936,C,46.7
Spain,José Félix de Lequerica y Erquiza,844633174,Stub,46.7
Spain,Miguel Sebastián Gascón,844716403,Start,46.7
Spain,José de Carvajal y Hué,845056241,Stub,46.7
Spain,Baldomero Fernández Ladreda,845106816,Stub,46.7
Spain,Carlos Robles Piquer,845175839,Stub,46.7
Spain,Miguel Barceló Pérez,845183166,Start,46.7
Spain,Bernardino de Mendoza,845239461,Start,46.7
Spain,Luis Armiñán Pérez,845338753,Stub,46.7
Spain,Mariano Lazcano,845481434,Start,46.7
Spain,Irene Rigau,845569093,Start,46.7
Spain,Max Cahner,845572362,Start,46.7
Spain,Joan Rigol,845572411,Stub,46.7
Spain,Narcís Serra,845576776,Stub,46.7
Spain,Javier Nart,845606970,C,46.7
Spain,Joan Ignasi Pla Durá,845699470,Start,46.7
Spain,José Antonio Alonso,845749405,Start,46.7
Spain,Francisco Bergamín y García,845750239,Stub,46.7
Spain,Joaquín Fernández Prida,845750258,Stub,46.7
Spain,Antonio Goicoechea,845750275,Start,46.7
Spain,Manuel Allendesalazar y Muñoz de Salazar,845750652,Stub,46.7
Spain,Miguel de Riglos Bástida,845780890,C,46.7
Spain,Joseph Zenzano,845930378,Stub,46.7
Spain,Manuel Balcells i Díaz,846148960,Stub,46.7
Spain,Roberto Young,846327392,Start,46.7
Spain,Juan Fageda,846376864,Stub,46.7
Spain,Diego Osorio de Escobar y Llamas,846389857,Start,46.7
Spain,Pedro Menéndez Márquez,846512349,GA,46.7
Spain,Alonso III Fonseca,846644908,Start,46.7
Spain,Pilar del Castillo,846696994,Start,46.7
Spain,Luis de Guindos,846703208,C,46.7
Spain,Juan Joseph de Erquicia,846706342,Start,46.7
Spain,Maria Soraya Rodriguez Ramos,846707561,C,46.7
Spain,Mustafa Aberchán,846722475,Stub,46.7
Spain,María del Carmen Crespo Díaz,846768263,Stub,46.7
Spain,Luis Francisco de la Cerda,846924085,Start,46.7
Spain,Clemente López de Osornio,847127334,Start,46.7
Spain,Dolores Johnson Sastre,847287242,Start,46.7
Spain,"Juan Manuel Fernández Pacheco, 8th Duke of Escalona",847696458,Start,46.7
Spain,Cristóbal Cabral,847989388,Start,46.7
Spain,Guillermo Ross,847989470,Start,46.7
Spain,Juan María Vicencio de Ripperdá,848061191,Start,46.7
Spain,Berenguer de Palou II,848146428,Start,46.7
Spain,Domingo Ram y Lanaja,848340597,Start,46.7
Spain,Lydia Zimmermann,848415766,C,46.7
Spain,Josep Maria Mauri,848418096,Stub,46.7
Spain,José Antonio Acosta,848466698,Start,46.7
Spain,Pedro Sánchez de Mathos,848567713,B,46.7
Spain,Miriam Blasco,848640292,Stub,46.7
Spain,Eugenio Vegas Latapie,848640841,B,46.7
Spain,Juan José Pujana,848790923,Stub,46.7
Spain,Bakartxo Tejeria,848790954,Stub,46.7
Spain,Beatriz Corredor,848790965,Stub,46.7
Spain,José Antonio Ardanza,848790999,Stub,46.7
Spain,Heribert Barrera,848791003,Stub,46.7
Spain,Joseba Azkarraga,848791021,Stub,46.7
Spain,Ángel Pérez Martínez,848791639,Start,46.7
Spain,Elena Arnedo,848791829,Stub,46.7
Spain,Matilde Fernández,848792221,Start,46.7
Spain,Cristina Almeida,848793742,Start,46.7
Spain,José Barrionuevo,848793907,C,46.7
Spain,Melchor Rodríguez García,848795036,Start,46.7
Spain,José Pin Arboledas,848802133,Start,46.7
Spain,"Diego Felipez de Guzmán, 1st Marquis of Leganés",848802343,C,46.7
Spain,Tomas Morato,848807180,C,46.7
Spain,Juan Espadas,848826335,Stub,46.7
Spain,Vicente Álvarez Areces,848844479,Stub,46.7
Spain,"Amador Báez de Alpoim, General",848877448,C,46.7
Spain,Pedro de Roxas y Acevedo,848877585,Start,46.7
Spain,Narciso Marull,848879010,Start,46.7
Spain,Nemesi Marqués Oste,848899339,Stub,46.7
Spain,Fernándo de Silva,848922671,Start,46.7
Spain,Gonzalo Carbajal,849600593,C,46.7
Spain,Matías Alonso Ruiz,849728723,Stub,46.7
Spain,María San Gil,849968931,Start,46.7
Spain,José Ignacio Ceniceros,850200454,Stub,46.7
Spain,Ramón Aguirre Rodríguez,850207207,Stub,46.7
Spain,Gerardo Camps,850207340,Start,46.7
Spain,Juan Carlos Girauta,850207534,Start,46.7
Spain,Rafael Simancas,850208564,Stub,46.7
Spain,Vicente Ten,850208618,Stub,46.7
Spain,Gonzalo Payo Subiza,850209196,Stub,46.7
Spain,Pero López de Ayala,850251352,C,46.7
Spain,Melchor de Navarrete,850473990,C,46.7
Spain,Blas Infante,850611336,Start,46.7
Spain,Jaume Padrós i Selma,850768114,Start,46.7
Spain,Miquel Iceta,850768373,Stub,46.7
Spain,José Ignacio de Merlos,850799236,C,46.7
Spain,Thomas de Roxas,850800685,Start,46.7
Spain,Rosa Posada,850859946,Stub,46.7
Spain,Pedro Folc de Cardona,850874625,Start,46.7
Spain,José Díez de la Cortina y Olaeta,850941969,FA,46.7
Spain,Xosé Quiroga Suárez,850994969,Stub,46.7
Spain,Manuel Bermejo Hernández,851043917,Stub,46.7
Spain,Juan Pastor Marco,851049842,Stub,46.7
Spain,Pascual Amat y Esteve,851058162,Stub,46.7
Spain,Miguel de Merlos,851098103,Stub,46.7
Spain,Elicio Berriz,851107624,Stub,46.7
Spain,Teresa Cunillera,851217451,Start,46.7
Spain,Rodrigo Vázquez de Arce,851351776,Start,46.7
Spain,Soledad Mestre,851475379,Start,46.7
Spain,Luis Montes Mieza,851526096,C,46.7
Spain,Vicente Albero,851568152,Stub,46.7
Spain,Vicente Bacallar,851568407,C,46.7
Spain,Vicente Martínez-Pujalte,851570232,Stub,46.7
Spain,Juan Pacheco,851609202,C,46.7
Spain,Victoria Kent,851621021,C,46.7
Spain,Tomás Gómez Franco,851684482,Stub,46.7
Spain,Diego de la Vega (Contador),851736619,Start,46.7
Spain,Juan Joseph de Iramain,851799168,Start,46.7
Spain,Fernando de Valdés y Salas,852003742,Start,46.7
Spain,Harun of Barcelona,852050925,Stub,46.7
Spain,Ángel Carrasco Nolasco,852080250,Stub,46.7
Spain,Santiago Cervera Soto,852101797,Start,46.7
Spain,Clara Campoamor,852105750,C,46.7
Spain,Leonardo Gribeo,852161004,Start,46.7
Spain,Víctor Alba,852247128,Start,46.7
Spain,María José Alcón,852654192,Start,46.7
Spain,Julián Muñoz,852654340,Start,46.7
Spain,Erasmo Janer Gironella,852834154,FA,46.7
Spain,Guillermo Morphy,853004620,C,46.7
Spain,Antonio García-Trevijano,853100972,C,46.7
Spain,Jaume Matas,853165447,Stub,46.7
Spain,Xerardo Fernández Albor,853171238,Stub,46.7
Spain,Antón Higueras de Santana,853185787,Start,46.7
Spain,Alfonso Rodríguez (Captain),853187503,Start,46.7
Spain,Francisco de Manzanares y Dardos,853188566,Start,46.7
Spain,Mateo Leal de Ayala,853188713,Start,46.7
Spain,Ignacio Fernández de Agüero,853195679,Start,46.7
Spain,Joaquín María Ferrer y Cafranga,853299205,Stub,46.7
Spain,Vicente Sancho y Cobertores,853299231,Stub,46.7
Spain,Evaristo Pérez de Castro y Brito,853387565,Stub,46.7
Spain,Francisco de Lersundi y Hormaechea,853387607,Stub,46.7
Spain,Eusebio Bardají y Azara,853387711,Stub,46.7
Spain,José María Calatrava y Peinado,853387805,Stub,46.7
Spain,"Antonio Thomas, conquistador",853538497,Stub,46.7
Spain,Pedro de Herrera,853632310,Stub,46.7
Spain,Joaquim Molins i Amat,853689368,Stub,46.7
Spain,Jordi Portabella,853689384,Stub,46.7
Spain,Marta Higueras,853735354,Start,46.7
Spain,Cabildo (council),853739013,C,46.7
Spain,Captaincy General of Puerto Rico,853836984,C,46.7
Spain,Ignacio Uriarte,853852684,Stub,46.7
Spain,Juan Menéndez Márquez,853855895,C,46.7
Spain,Pedro Zerolo,854270621,C,46.7
Spain,Pedro Cortina y Mauri,854323764,Start,46.7
Spain,Ana Botella,854375907,Start,46.7
Spain,Tomás Villanueva,854467181,Stub,46.7
Spain,Emiliano García-Page,854467331,Stub,46.7
Spain,Lucía Figar,854467469,Stub,46.7
Spain,Juan José Güemes,854467470,Start,46.7
Spain,Rosalía Gonzalo,854467473,Start,46.7
Spain,Yolanda Ibarrola,854467475,Start,46.7
Spain,Miguel Laparra,854467878,Stub,46.7
Spain,Alonso Muñoz de Gadea,854540562,Start,46.7
Spain,Juan Miguel de Esparza,854582387,C,46.7
Spain,Martín de Álzaga,854623110,Start,46.7
Spain,Manuel Antonio Warnes,854627504,Stub,46.7
Spain,Eduardo O'Gorman,854719055,Start,46.7
Spain,Manuel Basavilbaso Urtubia,854760103,C,46.7
Spain,Elena de la Cruz,854796636,C,46.7
Spain,Tirso Martínez (Notary),854820736,Start,46.7
Spain,List of governors of Spanish Honduras,854896467,Start,46.7
Spain,Francisco de Córcoles y Martínez,854896600,Start,46.7
Spain,"Carmen Polo, 1st Lady of Meirás",854910224,C,46.7
Spain,Manuel Pizarro Moreno,854915338,Stub,46.7
Spain,Javier Maroto,854965414,Start,46.7
Spain,José Alarcón (politician),854988879,Stub,46.7
Spain,Kiko Argüello,855238567,C,46.7
Spain,"Narciso Fernández de Heredia, 2nd Count of Heredia-Spínola",855321031,Start,46.7
Spain,Juan Ramírez de Velasco,855325337,Start,46.7
Spain,Amparo Cabanes Pecourt,855348258,C,46.7
Spain,"José Malcampo, 3rd Marquis of San Rafael",855404485,Start,46.7
Spain,Josep Antoni Duran i Lleida,855481757,Start,46.7
Spain,Joseph de Esparza,855535960,Start,46.7
Spain,List of governors of the Spanish Mariana Islands,855546982,Start,46.7
Spain,Amador Álvarez,855573675,Stub,46.7
Spain,Rosa Aguilar,855590205,Start,46.7
Spain,Teresa Giménez Barbat,855643705,Start,46.7
Spain,María de los Llanos de Luna,855649680,Start,46.7
Spain,Manuela Trasobares,855657520,Stub,46.7
Spain,Isabel Tocino,855846400,Start,46.7
Spain,Javier María Pascual Ibañez,856117832,FA,46.7
Spain,María Rosa Urraca Pastor,856121447,FA,46.7
Spain,Juan Clavería,856131719,Stub,46.7
Spain,Josep Rull,856254531,C,46.7
Spain,Marquis of Amboage,856364269,Stub,46.7
Spain,Juan Pérez de Guzmán,856497919,Stub,46.7
Spain,José Acosta Cubero,856672533,Stub,46.7
Spain,Tomás Dolz de Espejo,856750963,FA,46.7
Spain,Salvador Minguijón Adrián,856771930,FA,46.7
Spain,Pilar Brabo,856780344,Stub,46.7
Spain,Manuel de Llanza y Pignatelli,856813010,FA,46.7
Spain,Lentxu Rubial,856815418,Stub,46.7
Spain,Julio Aguilar Azañón,856822393,Stub,46.7
Spain,José Pascual de Liñán y Eguizábal,856823497,FA,46.7
Spain,José Antonio Aguiriano,856823707,Stub,46.7
Spain,Jesús Aizpún Tuero,856840419,Stub,46.7
Spain,Inmaculada Cruz,856845368,Stub,46.7
Spain,Ignacio Baleztena Ascárate,856845575,FA,46.7
Spain,Francisco Elías de Tejada y Spínola,856852168,FA,46.7
Spain,Dolors Montserrat,856944262,Start,46.7
Spain,Carles Castillo,856951905,Start,46.7
Spain,Enric Millo,856951983,Start,46.7
Spain,Fernando Linera,857015061,Start,46.7
Spain,Alejandro Muñoz-Alonso,857083478,Start,46.7
Spain,"Íñigo López de Mendoza, Lord of Llodio",857105152,Start,46.7
Spain,Óscar López Águeda,857149593,Stub,46.7
Spain,Enric Morera i Català,857157168,Stub,46.7
Spain,José Sisto,857308228,C,46.7
Spain,Josep Pallach i Carolà,857320528,Stub,46.7
Spain,Antonio Cabral de Melo,857342324,C,46.7
Spain,"Serafín María de Sotto, 3rd Count of Clonard",857406769,Stub,46.7
Spain,"Federico de Roncali, 1st Count of Alcoy",857406891,Stub,46.7
Spain,Horacio Echevarrieta,857409364,C,46.7
Spain,Rafael Hernando Fraile,857437411,Stub,46.7
Spain,Ramona Barrufet i Santacana,857437789,Start,46.7
Spain,Rosa Quintana,857481485,Stub,46.7
Spain,Javier Otano,857558970,Stub,46.7
Spain,Juan Manuel Sánchez Gordillo,857607014,C,46.7
Spain,Francisco Javier Venegas,857703064,C,46.7
Spain,José Ignacio Pérez Sáenz,857772532,Stub,46.7
Spain,Miguel Castaño,857849430,Stub,46.7
Spain,Ignacio González González,857988122,Start,46.7
Spain,Patricio French,857990330,Start,46.7
Spain,José Canalejas (politician),858597833,Start,46.7
Spain,"Zenón de Somodevilla, 1st Marquess of Ensenada",858712492,C,46.7
Spain,Margarita Mariscal de Gante,858727578,Start,46.7
Spain,Marquessate of Samaranch,858733023,Stub,46.7
Spain,Andrés Amado Reygondaud,858756830,Stub,46.7
Spain,Josep Maria de Porcioles i Colomer,858781426,Stub,46.7
Spain,Josep Maria Corredor i Pomés,858781841,Start,46.7
Spain,Jordi Hereu,858784608,Stub,46.7
Spain,Joan Carretero,858814569,Start,46.7
Spain,Estanislao Figueras,858890932,Stub,46.7
Spain,Antoni Rovira i Virgili,858915704,Stub,46.7
Spain,Joaquín Leguina,858983342,Stub,46.7
Spain,Rosa Maria Carrasco i Azemar,858990174,Start,46.7
Spain,Carles Mundó,858990884,C,46.7
Spain,Juan Morano,859007581,Stub,46.7
Spain,Joan Ribó,859038451,Start,46.7
Spain,Tomás Burgos Gallego,859061035,Start,46.7
Spain,Meritxell Batet,859108989,C,46.7
Spain,Jorge Cortell,859195723,C,46.7
Spain,Antumi Toasijé,859199392,Start,46.7
Spain,Fatima Mohamed Dos Santos,859235485,Stub,46.7
Spain,Núria Parlón,859250052,Stub,46.7
Spain,Eleazar Huerta Valcárcel,859329045,Stub,46.7
Spain,Juan Armada y Losada,859329340,Stub,46.7
Spain,Manuel Portela Valladares,859331743,Stub,46.7
Spain,Román Escolano,859350681,Start,46.7
Spain,Carmen Cerdeira,859361369,Stub,46.7
Spain,"Juan Prim, 1st Marquis of los Castillejos",859414059,C,46.7
Spain,Enrique O'Neil,859443548,Stub,46.7
Spain,Àngel Ros,859543792,Stub,46.7
Spain,Arturo O'Neill,859582945,B,46.7
Spain,Enric Masó i Vázquez,859753719,Stub,46.7
Spain,Luis Roldán,859811914,C,46.7
Spain,José Ramón García Antón,859838207,Start,46.7
Spain,Isabel Carrasco,859876202,Start,46.7
Spain,Mariano Olier,859883132,Start,46.7
Spain,Eduardo Dato,859885314,Start,46.7
Spain,Muriel Casals i Couturier,859953992,Start,46.7
Spain,Elena Espinosa,859954488,Stub,46.7
Spain,Álvaro Gil-Robles,859972699,Stub,46.7
Spain,José María Ruiz-Mateos,859975261,Start,46.7
Spain,Antonio Alcalá Galiano,860003179,Start,46.7
Spain,Carme Figueras,860017871,Stub,46.7
Spain,Eva Granados,860038634,Start,46.7
Spain,Elvira Rodríguez,860099048,Start,46.7
Spain,Luis Carrero Blanco,860265138,C,46.7
Spain,Antonio Cánovas del Castillo,860371285,C,46.7
Spain,José Ángel Zubiaur Alegre,860535760,FA,46.7
Spain,Teodomiro Menéndez,860565161,Start,46.7
Spain,José Sánchez-Guerra y Martínez,860582968,Start,46.7
Spain,Salustiano de Olózaga y Almandoz,860583221,Stub,46.7
Spain,Servando Ruiz-Gómez y González-Llanos,860583871,Stub,46.7
Spain,Juan Navarro-Reverter,860584030,Stub,46.7
Spain,Luis Arráez Martínez,860584239,Stub,46.7
Spain,Alberto Aguilera,860584260,Start,46.7
Spain,José Calvo Sotelo,860584577,GA,46.7
Spain,Lluís Companys,860586076,C,46.7
Spain,Ramón Auñón y Villalón,860586572,Stub,46.7
Spain,Juan de Amézqueta,860646008,C,46.7
Spain,Hugo Oconór,860661732,C,46.7
Spain,José de Bustamante y Guerra,860681416,C,46.7
Spain,List of governors of Oran,860682753,Start,46.7
Spain,Antoni Comín,860763322,Start,46.7
Spain,Mateo Cañellas,860791124,Stub,46.7
Spain,Eduardo Asquerino,860818663,Stub,46.7
Spain,José de Castro y Orozco,860818677,Stub,46.7
Spain,Jaime del Burgo Torres,860818753,FA,46.7
Spain,José María Michavila,860835424,Stub,46.7
Spain,Beatriz de la Cueva,860969658,C,46.7
Spain,Carmen Montón,861004841,Start,46.7
Spain,Carlos Floriano Corrales,861143105,Stub,46.7
Spain,Juan Vicente Herrera,861147955,Stub,46.7
Spain,Ramón Moreno Bustos,861178473,Stub,46.7
Spain,Belén de Sárraga,861196141,Start,46.7
Spain,Pedro Morales y Mercado,861241832,Start,46.7
Spain,Concepcion Picciotto,861259275,C,46.7
Spain,Gaspar Zarrías,861294516,Stub,46.7
Spain,Edelmira Barreira,861388847,Start,46.7
Spain,Corregidor (position),861389741,C,46.7
Spain,Alejandro Cao de Benós,861564498,C,46.7
Spain,"Tomás de la Cerda, 3rd Marquis of la Laguna",861640637,C,46.7
Spain,Domingo Pelliza,861676759,Start,46.7
Spain,Pablo de Olavide,861729083,Start,46.7
Spain,Pablo Soto (software developer),861729466,Start,46.7
Spain,Cristóbal Oudrid,861732595,B,46.7
Spain,Carles Riera i Albert,861797539,Stub,46.7
Spain,"García de Toledo Osorio, 4th Marquis of Villafranca",861832362,Start,46.7
Spain,Ángeles Álvarez,861857941,Stub,46.7
Spain,Pedro María Azpiazu,861858193,Stub,46.7
Spain,Rafael Catalá,861858394,Stub,46.7
Spain,Ciprià Ciscar,861858961,Start,46.7
Spain,Antonio Hernando,861860281,Stub,46.7
Spain,Macià Alavedra,861861607,Stub,46.7
Spain,Micaela Navarro,861862835,Stub,46.7
Spain,Celia Villalobos,861863771,Start,46.7
Spain,Saturnino Álvarez Bugallal,861866268,Stub,46.7
Spain,Demetrio Alonso Castrillo,861866269,Stub,46.7
Spain,José Álvarez de Toledo y Acuña,861866270,Stub,46.7
Spain,José Luis Albareda y Sezde,861866273,Start,46.7
Spain,Eduardo Alonso Colmenares,861866274,Start,46.7
Spain,Manuel Aguirre de Tejada,861866276,Stub,46.7
Spain,Diego Arias de Miranda,861866277,Start,46.7
Spain,Antonio Aparisi Guijarro,861866278,Start,46.7
Spain,"Fernando Calderón de la Barca, 1st Marquis of Reinosa",861866279,Stub,46.7
Spain,Nicolás Estévanez,861866286,Start,46.7
Spain,Fernando León y Castillo,861866288,Stub,46.7
Spain,Joaquín Francisco Pacheco y Gutiérrez-Calderón,861866304,Stub,46.7
Spain,Juan Olazábal Ramery,861866306,FA,46.7
Spain,Pedro de Silva,861866318,Stub,46.7
Spain,Víctor Pradera Larumbe,861866329,FA,46.7
Spain,Alejandro de Castro y Casal,861866650,Stub,46.7
Spain,Luis Mayans y Enríquez de Navarra,861866654,Stub,46.7
Spain,"Antonio González, 1st Marquis of Valdeterrazo",861866656,Stub,46.7
Spain,Antonio de los Ríos Rosas,861866657,Stub,46.7
Spain,Félix Pons,861866659,Stub,46.7
Spain,José Bono Martínez,861866663,Start,46.7
